,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id,public_metrics,text,likecount
301,301,18956020,2022-10-19 22:55:35+00:00,[1582868091746537473],1582868091746537473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@EpinardGuard AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
302,302,18956020,2022-10-19 22:53:23+00:00,[1582867535997079552],1582867535997079552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LoneStar408 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
303,303,18956020,2022-10-19 22:53:21+00:00,[1582867525897195520],1582867525897195520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@qwercks AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
304,304,18956020,2022-10-19 22:52:33+00:00,[1582867326441259008],1582867326441259008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@ItsArtimus AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
305,305,18956020,2022-10-19 22:49:57+00:00,[1582866671236091904],1582866671236091904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@nolizzieno AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
306,306,18956020,2022-10-19 22:47:16+00:00,[1582865994833592320],1582865994833592320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Jaquavios_Clark AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
307,307,18956020,2022-10-19 22:46:32+00:00,[1582865811815174146],1582865811815174146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jlly9 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
308,308,18956020,2022-10-19 22:46:14+00:00,[1582865737089064960],1582865737089064960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@GR_1983_ AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
309,309,18956020,2022-10-19 22:43:10+00:00,[1582864964267622400],1582864964267622400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SerendipityOr AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
310,310,18956020,2022-10-19 22:42:52+00:00,[1582864891378999296],1582864891378999296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@zebrasnake AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
311,311,18956020,2022-10-19 22:41:30+00:00,[1582864545412153345],1582864545412153345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Charles26615755 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
312,312,18956020,2022-10-19 22:40:49+00:00,[1582864373906698240],1582864373906698240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MusicNazo AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
313,313,18956020,2022-10-19 22:38:30+00:00,[1582863789799587840],1582863789799587840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@KerryOK5 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
314,314,18956020,2022-10-19 22:36:57+00:00,[1582863399104364544],1582863399104364544,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@LoriMahoney19 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
315,315,18956020,2022-10-19 22:36:40+00:00,[1582863330251001857],1582863330251001857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sanders0858 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
316,316,18956020,2022-10-19 22:35:35+00:00,[1582863057713184770],1582863057713184770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Cooper79355274 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
317,317,18956020,2022-10-19 22:34:15+00:00,[1582862722693095425],1582862722693095425,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@angel_AC64 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
318,318,18956020,2022-10-19 22:33:45+00:00,[1582862595522166784],1582862595522166784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@vidales41 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
319,319,18956020,2022-10-19 22:33:35+00:00,[1582862555076100096],1582862555076100096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@clownshipper101 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
320,320,18956020,2022-10-19 22:32:20+00:00,[1582862237001453568],1582862237001453568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mkb830 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
321,321,18956020,2022-10-19 22:32:15+00:00,[1582862215777898496],1582862215777898496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@ewayne2010 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
322,322,18956020,2022-10-19 22:30:45+00:00,[1582861839440162821],1582861839440162821,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@dingusbingus96 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
323,323,18956020,2022-10-19 22:30:29+00:00,[1582861772221882369],1582861772221882369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@OfficalHgirl92 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
324,324,18956020,2022-10-19 22:29:44+00:00,[1582861585034272768],1582861585034272768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ColorfulCorner AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
325,325,18956020,2022-10-19 22:28:25+00:00,[1582861253495488514],1582861253495488514,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NavaMaegan AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
326,326,18956020,2022-10-19 22:28:00+00:00,[1582861146045894656],1582861146045894656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MikeSnowden65 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
327,327,18956020,2022-10-19 22:26:28+00:00,[1582860761197858816],1582860761197858816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jerrick_a AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
328,328,18956020,2022-10-19 22:24:49+00:00,[1582860346015916033],1582860346015916033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@vikingphan444 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
329,329,18956020,2022-10-19 22:23:54+00:00,[1582860114960166912],1582860114960166912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Isaiah49577972 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
330,330,18956020,2022-10-19 22:21:54+00:00,[1582859611140280320],1582859611140280320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Bryan59001350 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
331,331,18956020,2022-10-19 22:21:18+00:00,[1582859462468984832],1582859462468984832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JDCorey AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
332,332,18956020,2022-10-19 22:21:02+00:00,[1582859396807200769],1582859396807200769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BEichholtz AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
333,333,18956020,2022-10-19 22:17:37+00:00,[1582858534353764352],1582858534353764352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NINERS_FOREVER AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
334,334,18956020,2022-10-19 22:17:30+00:00,[1582858506151264257],1582858506151264257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Johnathanvee14 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
335,335,18956020,2022-10-19 22:17:19+00:00,[1582858461280280577],1582858461280280577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@caitlinkarst1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
336,336,18956020,2022-10-19 22:15:32+00:00,[1582858009285300224],1582858009285300224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Xave_110 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
337,337,18956020,2022-10-19 22:14:53+00:00,[1582857845371940865],1582857845371940865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@asgarestiven AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
338,338,18956020,2022-10-19 22:13:34+00:00,[1582857514764619780],1582857514764619780,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mireya27575533 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
339,339,18956020,2022-10-19 22:12:50+00:00,[1582857329610932224],1582857329610932224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@myvotecountz AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
340,340,18956020,2022-10-19 22:11:35+00:00,[1582857018737508352],1582857018737508352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@GaryWat63596758 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
341,341,18956020,2022-10-19 22:11:00+00:00,[1582856868346482689],1582856868346482689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@terryfunkt8675 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
342,342,18956020,2022-10-19 22:10:50+00:00,[1582856827632394240],1582856827632394240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Stratozfearz AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
343,343,18956020,2022-10-19 22:10:43+00:00,[1582856800478842882],1582856800478842882,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mojomike1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
344,344,18956020,2022-10-19 22:10:37+00:00,[1582856772431118336],1582856772431118336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@mkswiftie1230 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
345,345,18956020,2022-10-19 22:10:08+00:00,[1582856649764917253],1582856649764917253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@danny46892 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
346,346,18956020,2022-10-19 22:09:44+00:00,[1582856551169413120],1582856551169413120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@CesarEs76309203 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
347,347,18956020,2022-10-19 22:09:09+00:00,[1582856404050006024],1582856404050006024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TheLonk27 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
348,348,18956020,2022-10-19 22:07:25+00:00,[1582855969729495040],1582855969729495040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@RaziTJ AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
349,349,18956020,2022-10-19 22:06:56+00:00,[1582855845850755073],1582855845850755073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@NoAppleIndian AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
350,350,18956020,2022-10-19 22:06:42+00:00,[1582855788090908672],1582855788090908672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}","@mrorangevale AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
351,351,18956020,2022-10-19 22:06:41+00:00,[1582855783985078272],1582855783985078272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jal4509 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
352,352,18956020,2022-10-19 22:05:45+00:00,[1582855547912867844],1582855547912867844,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@bryanswood AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
353,353,18956020,2022-10-19 22:04:57+00:00,[1582855347358027784],1582855347358027784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LonnieShepard15 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
354,354,18956020,2022-10-19 22:04:20+00:00,[1582855191548014592],1582855191548014592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@kingxxshadow4 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
355,355,18956020,2022-10-19 22:03:22+00:00,[1582854946831024128],1582854946831024128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DxRacine AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
356,356,18956020,2022-10-19 22:02:56+00:00,[1582854839318777856],1582854839318777856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@tricia_fierro AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
357,357,18956020,2022-10-19 22:01:37+00:00,[1582854508501422083],1582854508501422083,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@ShaniaH62919066 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
358,358,18956020,2022-10-19 22:00:58+00:00,[1582854346056036352],1582854346056036352,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@SylviaS71524090 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
359,359,18956020,2022-10-19 21:59:59+00:00,[1582854097036005378],1582854097036005378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Clown8172 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
360,360,18956020,2022-10-19 21:59:37+00:00,[1582854005880811521],1582854005880811521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@EbLongman AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
361,361,18956020,2022-10-19 21:58:53+00:00,[1582853819519541249],1582853819519541249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Big_Poppa_Tony Hi there! Apologies for your most recent experience with us. So that we can properly route this to our team internally, please fill out the contact form on our website. Thanks! https://t.co/SGD6bzrCkR",0
362,362,18956020,2022-10-19 21:58:05+00:00,[1582853620344635394],1582853620344635394,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@tweetMalena AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
363,363,18956020,2022-10-19 21:57:57+00:00,[1582853583913242628],1582853583913242628,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DSamurai73 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
364,364,18956020,2022-10-19 21:57:00+00:00,[1582853346620502016],1582853346620502016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ideclarefood AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
365,365,18956020,2022-10-19 21:56:37+00:00,[1582853249425502208],1582853249425502208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MelodyBiddle AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
366,366,18956020,2022-10-19 21:56:23+00:00,[1582853192467230720],1582853192467230720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@WChevyracing48 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
367,367,18956020,2022-10-19 21:55:50+00:00,[1582853055158321152],1582853055158321152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@hushpuppydavis AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
368,368,18956020,2022-10-19 21:54:14+00:00,[1582852649246142465],1582852649246142465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@KingJay_6thkage AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
369,369,18956020,2022-10-19 21:53:39+00:00,[1582852502038675456],1582852502038675456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@BellesBinges AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
370,370,18956020,2022-10-19 21:52:29+00:00,[1582852209292689408],1582852209292689408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LoveTyrant201 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
371,371,18956020,2022-10-19 21:52:20+00:00,[1582852174216048640],1582852174216048640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Chrisart51M AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
372,372,18956020,2022-10-19 21:51:40+00:00,[1582852002651860993],1582852002651860993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@RoseMRay2 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
373,373,18956020,2022-10-19 21:50:51+00:00,[1582851800805576704],1582851800805576704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jstriebel22 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
374,374,18956020,2022-10-19 21:50:10+00:00,[1582851626900955136],1582851626900955136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@clea777 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
375,375,18956020,2022-10-19 21:50:09+00:00,[1582851623520325632],1582851623520325632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TwIztdLaCes101 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
376,376,18956020,2022-10-19 21:49:57+00:00,[1582851574136983552],1582851574136983552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Daniel45951049 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
377,377,18956020,2022-10-19 21:49:28+00:00,[1582851451453251585],1582851451453251585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LeeKyshawn AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
378,378,18956020,2022-10-19 21:48:51+00:00,[1582851297480699905],1582851297480699905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mooregreenent64 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
379,379,18956020,2022-10-19 21:47:28+00:00,[1582850945461161985],1582850945461161985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@tonyalfidi AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
380,380,18956020,2022-10-19 21:45:01+00:00,[1582850328936185856],1582850328936185856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@lbrownfc AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
381,381,18956020,2022-10-19 21:44:29+00:00,[1582850198337822720],1582850198337822720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@misikalisi AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
382,382,18956020,2022-10-19 21:44:05+00:00,[1582850096437219329],1582850096437219329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Hypocr1tical69 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
383,383,18956020,2022-10-19 21:43:30+00:00,[1582849949645275136],1582849949645275136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SleepyB12919005 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
384,384,18956020,2022-10-19 21:42:33+00:00,[1582849709760466944],1582849709760466944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@hamilton_tyon AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
385,385,18956020,2022-10-19 21:42:00+00:00,[1582849570257920002],1582849570257920002,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ghostbear33 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
386,386,18956020,2022-10-19 21:40:47+00:00,[1582849267571785728],1582849267571785728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Aidenthefratboy AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
387,387,18956020,2022-10-19 21:39:14+00:00,[1582848877249835008],1582848877249835008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JoeRome60299014 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
388,388,18956020,2022-10-19 21:36:07+00:00,[1582848089446313986],1582848089446313986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BigGuy2525 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
389,389,18956020,2022-10-19 21:34:13+00:00,[1582847614038384640],1582847614038384640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JohnAlderete11 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
390,390,18956020,2022-10-19 21:32:28+00:00,[1582847172051341312],1582847172051341312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@retiredLEO125 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
391,391,18956020,2022-10-19 21:24:17+00:00,[1582845114288082944],1582845114288082944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@cajunabbott AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
392,392,18956020,2022-10-19 21:22:04+00:00,[1582844554965061633],1582844554965061633,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Celticdewmonkey AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
393,393,18956020,2022-10-19 21:20:59+00:00,[1582844281483501568],1582844281483501568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@WilcherVicki AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
394,394,18956020,2022-10-19 21:18:05+00:00,[1582843551439671298],1582843551439671298,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BenallBenally AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
395,395,18956020,2022-10-19 21:15:49+00:00,[1582842982251655171],1582842982251655171,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Buzz96476587 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
396,396,18956020,2022-10-19 21:14:27+00:00,[1582842638222647296],1582842638222647296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ricky360x AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
397,397,18956020,2022-10-19 21:12:45+00:00,[1582842208822054912],1582842208822054912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@rudyglove27 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
398,398,18956020,2022-10-19 21:12:30+00:00,[1582842149044768768],1582842149044768768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@plantpilot1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
399,399,18956020,2022-10-19 21:09:38+00:00,[1582841426148093952],1582841426148093952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SimonVa27521064 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
400,400,18956020,2022-10-19 21:09:26+00:00,[1582841376739577856],1582841376739577856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Yeah_it_me2 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
401,401,18956020,2022-10-19 21:05:03+00:00,[1582840274237067266],1582840274237067266,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MaryMar45500633 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
402,402,18956020,2022-10-19 21:03:23+00:00,[1582839851564425218],1582839851564425218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MayorPeroMenor AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
403,403,18956020,2022-10-19 21:02:59+00:00,[1582839753682038784],1582839753682038784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SwishaTrisha26 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
